,windowSize,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,predMean,predStDev
699,10,28,False,all,3150,0.07847124214937586,1.0373417124422824e-05,1.3233728674385585,0.8846137728601221,0.9903945962948549,0.0034792206715792418,0.06898824125528336
700,10,28,True,ol,8,0.8466403044037832,0.008011892570938936,1.0849977186719462,2.416666716337204,0.32274865065858416,1.3699431419372559,0.04502001777291298
701,10,28,True,nl,6,,,0.0,0.0,0.0,0.0,0.0
702,10,28,True,ul,2,,,0.0,0.0,0.0,0.0,0.0
703,10,28,True,all,16,0.9888626093539555,5.534724979656767e-13,0.7672092444448672,1.208333358168602,1.2296962430673597,0.6849715709686279,0.6857109665870667
704,10,29,False,ol,1009,0.44958661456577215,2.3397309906081947e-51,1.1613819830074545,1.8220680811183068,0.9387905982201832,1.2186384201049805,0.9526280164718628
705,10,29,False,nl,1441,0.3270593796408849,2.848428903201403e-37,0.9059704920487441,0.6418228207477921,0.7018363445468273,0.46409493684768677,0.8205673098564148
706,10,29,False,ul,700,0.21797828723106505,5.641002854521493e-09,0.509377277919804,0.038857143968343735,0.18782285822763023,0.13217580318450928,0.5069408416748047
707,10,29,False,all,3150,0.5612715048757374,5.684942971848253e-261,0.9301511501355708,0.8858836124837398,0.9914130664735037,0.6320286393165588,0.9134920835494995
708,10,29,True,ol,694,0.7194436568033264,1.2115307000975765e-111,0.6764445408290822,1.938424618855677,0.9333709117403552,1.7600793838500977,0.597267210483551
709,10,29,True,nl,712,0.8790145620648557,1.404220114073217e-230,0.512005009226703,0.5262172391240516,0.7140986585178702,0.7652578353881836,0.9261708855628967
710,10,29,True,ul,452,0.9438299164434255,1.5375553119324386e-218,0.1333135303113242,0.02168141651601918,0.1550586724283643,0.04025663435459137,0.26801374554634094
711,10,29,True,all,1858,0.8749203806092222,0.0,0.5250669840218574,0.9309652099071073,1.0815229184286606,0.9604707956314087,0.9689459204673767
712,10,30,False,ol,785,0.3613366469509488,1.2731901264677338e-25,1.595877120299311,1.9093843181991272,0.9438794445204551,0.726304829120636,0.951434314250946
713,10,30,False,nl,1466,0.44952853288975764,7.962577763961457e-74,0.9280774607639268,0.7719418086609606,0.8003965382415227,0.2568017542362213,0.650972306728363
714,10,30,False,ul,828,0.35590368260897065,3.9413047784034415e-26,0.318998175285774,0.1019323687226588,0.3256629948486768,0.015475166961550713,0.15667828917503357
715,10,30,False,all,3079,0.5231822686112099,5.594198553483693e-216,1.042491259003722,0.8817581625805926,0.999598806047496,0.3116057515144348,0.7127526998519897
716,10,30,True,ol,305,0.701740650080014,1.5652201234953235e-46,0.6391905044394365,2.236065603865952,0.7279758413307464,1.8693419694900513,0.43945440649986267
717,10,30,True,nl,424,0.9047225236938812,1.7527438235955193e-158,0.4244858160108365,0.7823899538730675,0.9302307928229588,0.887904167175293,0.9512249231338501
718,10,30,True,ul,267,0.9921446301206791,2.9033599551646577e-241,0.06279082418018199,0.038202247369601934,0.21915457605186475,0.047990407794713974,0.27306827902793884
719,10,30,True,all,996,0.9211628977881965,0.0,0.4504177785953126,1.0280455317961643,1.1308199971507849,0.9632872343063354,0.9709314107894897
720,15,1,False,ol,2770,0.3131025927672294,4.649456030340999e-64,1.192781337936371,0.9125631906065269,1.0289980428621295,0.5036435127258301,0.8703390955924988
721,15,1,False,nl,380,-0.049392265590407866,0.3369310722371924,0.48603442384339013,0.053508772465743516,0.2480378540233393,0.09251747280359268,0.40408414602279663
722,15,1,False,ul,0,,,,,,,
723,15,1,False,all,3150,0.3350808514781748,1.6357618207541552e-83,1.1311915156502503,0.8089312290530356,1.0083709458366488,0.4540473520755768,0.838891327381134
724,15,1,True,ol,1011,0.8205316120366916,2.4689617836483465e-247,0.6454756337197247,0.9984174269877013,1.0859480482974406,1.1260234117507935,1.0137364864349365
725,15,1,True,nl,123,,,0.0,0.0,0.0,0.0,0.0
726,15,1,True,ul,0,,,,,,,
727,15,1,True,all,1134,0.8370822763705777,8.372548882239272e-299,0.6094651864167677,0.8901234732668131,1.0713386429731826,1.0038886070251465,1.01921808719635
728,15,2,False,ol,1004,0.3413963687090841,7.974887886455933e-29,1.2552391025010778,1.827622867215321,0.9448437301498803,1.2762120962142944,1.0174695253372192
729,15,2,False,nl,714,0.185086633721477,6.355683530489159e-07,1.0429364477034693,0.7363212098803172,0.7279514280382214,0.40009382367134094,0.8151072263717651
730,15,2,False,ul,1432,0.44747363915985394,1.9554509662719827e-71,0.38207565418254136,0.12886406091047065,0.3872485058417928,0.05987265333533287,0.3191867470741272
731,15,2,False,all,3150,0.6009131845798683,1.3451703307712196e-308,0.9028356008143055,0.8080000119881025,1.0074856713152502,0.5246735215187073,0.8992376327514648
732,15,2,True,ol,612,0.42065801799609337,1.2201538609613757e-27,0.7694751177342567,2.097712443009311,0.8428876180043611,2.0162899494171143,0.3814159631729126
733,15,2,True,nl,285,0.8633722046213703,4.6250722960441146e-86,0.7450953516195202,0.49543860915460086,0.6098082902756193,0.9524665474891663,1.0281087160110474
734,15,2,True,ul,649,0.9411823835202249,4.442959066133442e-307,0.21810434930657982,0.0800205453059339,0.29425777790815916,0.13210728764533997,0.4639536440372467
735,15,2,True,all,1546,0.8523231837795036,0.0,0.5972422102384183,0.95532558385143,1.1240005430735718,1.0292108058929443,1.0331679582595825
736,15,3,False,ol,1029,-0.17613401814621213,1.2877153242343013e-08,1.9392203693277181,1.7946226375776662,0.9131850541934025,0.3533576428890228,0.7747286558151245
737,15,3,False,nl,775,0.241462881575124,9.608918001553697e-12,1.003548260431869,0.6971182928354509,0.8017983559301491,0.29103732109069824,0.6802352070808411
738,15,3,False,ul,1286,0.36234971335413746,3.479572781458763e-41,0.3976651198149029,0.10316226073478466,0.3595237450181494,0.06939578801393509,0.3417235314846039
739,15,3,False,all,3090,0.15359566081914536,9.038188766433942e-18,1.2532813605828543,0.8154045431455748,1.013252020761057,0.21954753994941711,0.6173778176307678
740,15,3,True,ol,181,0.45208781165482154,1.674126924140143e-10,0.9001936562275363,1.404788245565325,0.8025445525206016,1.936428189277649,0.48638707399368286
741,15,3,True,nl,178,0.7903113928258705,2.7265549682131283e-39,0.7026849551619442,0.7812734218628219,0.7115939385820357,1.2160756587982178,0.9009355902671814
742,15,3,True,ul,275,0.9079415581201619,4.1388833140080015e-105,0.216782060022803,0.1536969687721946,0.4595710174619123,0.17675478756427765,0.514042854309082
743,15,3,True,all,634,0.8245863213949174,1.7252775846656239e-158,0.6247863369019345,0.6870662585982013,0.8310257851446791,0.9709188938140869,0.9831665754318237
744,15,4,False,ol,1513,0.4009465173490654,1.601061439647178e-59,1.4227342779113827,1.4990526762128034,1.000494771180551,0.4812164306640625,0.7859951257705688
745,15,4,False,nl,951,0.399224686313585,1.0766624552278568e-37,0.5242279174950615,0.2529968511230938,0.5059432623610733,0.09368131309747696,0.3870602548122406
746,15,4,False,ul,549,,,0.14480130101699154,0.021857924162255828,0.1431420550625513,0.0,0.0
747,15,4,False,all,3013,0.5042556441745987,4.2442903203780384e-194,1.05214739019396,0.8365969813783977,1.017843564369618,0.2712152302265167,0.6348307728767395
748,15,4,True,ol,502,0.7607374300575582,6.49704060322328e-96,0.7712520592627762,1.7800797050692645,1.056002385604663,1.4503594636917114,0.6755542755126953
749,15,4,True,nl,246,0.9823349013424097,1.3159339650699547e-179,0.14720004676614204,0.23360433835324232,0.5359943130564652,0.27789536118507385,0.6247389316558838
750,15,4,True,ul,168,,,0.0,0.0,0.0,0.0,0.0
751,15,4,True,all,916,0.892532623960304,2.359677e-318,0.5760265385414335,1.0382824008511664,1.1668183660621259,0.8694790005683899,0.8789129257202148
752,15,5,False,ol,1006,0.19880202568173894,2.0010161130286827e-10,1.3586820638422468,1.8145129481037972,0.9377094353061779,1.3011430501937866,1.04544198513031
753,15,5,False,nl,1076,0.1375670487295437,5.930908177896e-06,1.010822126664994,0.6288104195244694,0.7467236737420238,0.31893864274024963,0.7181081771850586
754,15,5,False,ul,1068,0.19291166198459955,2.059674395116978e-10,0.2469127776901165,0.04413233561378516,0.2021624358475318,0.019465140998363495,0.1839434802532196
755,15,5,False,all,3150,0.5254147949189473,4.010591229710426e-223,0.9794102356676663,0.8092486894083402,1.0087017443491355,0.5310846567153931,0.9111377000808716
756,15,5,True,ol,607,0.4881197314383976,1.1654491217893108e-37,0.770320198120101,1.9617792731258386,0.8737491537602722,2.0696587562561035,0.4118327498435974
757,15,5,True,nl,370,0.8320529028779147,3.2388010292668033e-96,0.5918061369854841,0.4079279373223717,0.6726110572107079,0.676835834980011,0.9321037530899048
758,15,5,True,ul,483,0.7965034929028186,3.604425458390822e-107,0.21595248075222587,0.010904072141795425,0.07991706752946659,0.043040931224823,0.2716633975505829
759,15,5,True,all,1460,0.857679051259749,0.0,0.5923608312039973,0.9226027550966772,1.106905382796565,1.0462334156036377,1.0573965311050415
760,15,6,False,ol,910,0.3004205820836945,1.9517898952485438e-20,1.855697788578677,1.8374359229763786,0.952344460240004,0.26364314556121826,0.6625158786773682
761,15,6,False,nl,1034,0.32814048978308424,2.213727524010543e-27,1.018941668287576,0.743907169386658,0.8091619999089235,0.07976435869932175,0.37915661931037903
762,15,6,False,ul,1148,0.23307304619771646,1.2561324923474415e-15,0.27896433721399233,0.07078978046125858,0.27727595764158347,0.004708759021013975,0.09199169278144836
763,15,6,False,all,3092,0.3774767090057134,2.7213974709597036e-105,1.1788029176263601,0.8158257991668285,1.0145979010202082,0.10601463913917542,0.43789273500442505
764,15,6,True,ol,134,0.8464278932586439,6.116695399314802e-38,0.7306147144911007,2.3756218979607766,0.769033370816415,1.7904123067855835,0.49722087383270264
765,15,6,True,nl,98,0.9079139938725983,4.998110873523693e-38,0.4706353808298549,0.8904762085603208,1.105059498963122,0.8415952920913696,0.9357661604881287
766,15,6,True,ul,112,0.9999999999999997,0.0,0.07668478157391227,0.03571428677865437,0.21527549832077053,0.04826477915048599,0.29092633724212646
767,15,6,True,all,344,0.9497379963913061,1.4282808548177246e-174,0.5224447964185418,1.1906976828048395,1.2650198540379427,0.9528989791870117,0.957353413105011
768,15,7,False,ol,1110,0.5827935166092831,5.87249425183213e-102,0.9850184819804617,1.6715916172676795,0.9883362700977938,1.266020655632019,0.9769153594970703
769,15,7,False,nl,795,0.4426090475246633,1.814591270001492e-39,0.939942763944993,0.7838993803135255,0.7931137250436623,0.7188649773597717,0.9621548652648926
770,15,7,False,ul,1245,0.49093378886824796,1.6868701649672536e-76,0.38378817763604295,0.05381526229491674,0.23319931565188584,0.10285212844610214,0.43637630343437195
771,15,7,False,all,3150,0.6853046122684882,0.0,0.7893631876417531,0.8081481600233487,1.006089366026286,0.6682004928588867,0.9476879239082336
772,15,7,True,ol,765,0.7037719355836779,2.0960164981342766e-115,0.666314621463127,1.9242701790106842,0.9233007659707771,1.8133394718170166,0.6121581196784973
773,15,7,True,nl,422,0.8374902656993253,2.7451736403691604e-112,0.6271952238985435,0.846287526719943,0.8618383305820388,1.1603351831436157,0.9918752908706665
774,15,7,True,ul,757,0.9047829234808694,4.098988493211359e-282,0.28943381595186224,0.04535447043345815,0.2088126960936965,0.10930590331554413,0.45683690905570984
775,15,7,True,all,1944,0.8727724299965463,0.0,0.5410419601938746,0.9586076941034554,1.0991616706620044,1.0080301761627197,1.0084960460662842
776,15,8,False,ol,162,0.5420495849625924,9.381732951418419e-14,0.9660866019085903,1.8123457113533845,0.9237076318379754,1.3458940982818604,0.8371567130088806
777,15,8,False,nl,674,0.6048312878458619,1.7723912379479686e-68,0.9432162699520111,1.1844708447065482,1.0295355803328472,0.8284838795661926,0.9239197969436646
778,15,8,False,ul,51,0.4278743685755877,0.0017362229114006608,0.9771461435424669,0.9281045765269036,0.7541135525527478,0.3570232689380646,0.7277668118476868
779,15,8,False,all,887,0.613133803813536,1.0709682099147656e-92,0.9494095323991786,1.2844043832856074,1.0294357736470934,0.8958749771118164,0.9296377897262573
780,15,8,True,ol,77,0.855798763870737,3.629087281545675e-23,0.5521123190256012,1.7038961323824795,0.9846436284367301,1.512771487236023,0.7485994696617126
781,15,8,True,nl,315,0.905568889145549,1.3364993657726115e-118,0.4653542711264337,0.8510053069818587,1.0854472242355384,0.8063578605651855,0.9324418306350708
782,15,8,True,ul,24,0.9761935322448551,4.2967382600488755e-16,0.21716476590312497,0.536111111442248,0.7638787896314744,0.6087102293968201,0.8658515214920044
783,15,8,True,all,416,0.9082231417229782,1.0251068833991212e-158,0.4723567856367833,0.9907051455945923,1.1072986148939536,0.92570960521698,0.9411224126815796
784,15,9,False,ol,425,0.5428843116331211,6.01763677471246e-34,1.050549266913596,1.8070588551899966,0.9597942970299843,1.204192876815796,0.8218925595283508
785,15,9,False,nl,501,0.43587372174927425,1.1983648018262455e-24,0.9794479530378042,0.8443113931579266,0.8779483061783182,0.6325364112854004,0.9212990403175354
786,15,9,False,ul,121,,,0.23937476305946492,0.07713498778579649,0.2266064227886315,0.0,0.0
787,15,9,False,all,1047,0.5988334444542446,6.895787362157864e-103,0.9558569501739452,1.1464501957497146,1.0496078526730903,0.7914830446243286,0.913227915763855
788,15,9,True,ol,252,0.724904319654815,2.3540193469646494e-42,0.8183165025191316,1.877248708809179,1.0058528200594627,1.4421372413635254,0.7138046622276306
789,15,9,True,nl,298,0.8115855949021348,4.628491543619582e-71,0.588038457974586,0.647874728795266,0.9427166753417929,0.7396764755249023,0.9495341777801514
790,15,9,True,ul,106,,,0.0,0.0,0.0,0.0,0.0
791,15,9,True,all,656,0.8337903720602295,6.95915588581656e-171,0.6436781552750992,1.0154471704282049,1.1426588618954647,0.8900033235549927,0.927723228931427
792,15,10,False,ol,929,0.5296202551947837,2.676515848886616e-68,0.9567896389901115,1.849659162923389,0.918354717381734,1.571466326713562,0.9672582149505615
793,15,10,False,nl,1187,0.4082338818314456,6.934479441024355e-49,0.9896949447285869,0.7646728607103317,0.7618383142003327,0.760390043258667,1.0151432752609253
794,15,10,False,ul,861,0.650199686745095,1.3297945641465097e-104,0.30470522179205445,0.06116918345500091,0.2818110154234188,0.07818922400474548,0.39936450123786926
795,15,10,False,all,2977,0.6682672938599331,0.0,0.8384950906114219,0.899787274092626,1.0048917328194327,0.8161894083023071,1.0419940948486328
796,15,10,True,ol,707,0.6260611125854654,3.296811096462041e-78,0.6456078907631695,2.0446959309480146,0.8278972635915854,2.0401499271392822,0.5133445262908936
797,15,10,True,nl,690,0.8525086225467291,5.215502064635211e-196,0.6873891113071654,0.7228985674787258,0.8124042359307284,1.112337350845337,1.0674281120300293
798,15,10,True,ul,717,0.8834562452942802,1.2436651146251467e-237,0.2536396868845178,0.043328684576718214,0.23534212044082947,0.09137015789747238,0.431225061416626
799,15,10,True,all,2114,0.8728694836696897,0.0,0.5616398784101082,0.9344686384021165,1.0768547296446567,1.0763535499572754,1.0785349607467651
800,15,11,False,ol,680,0.5637868743572642,2.6166967218025555e-58,1.0984697697608894,1.9031372866209815,0.9412635668911519,1.296305537223816,1.0144352912902832
801,15,11,False,nl,1528,0.6208171534717656,1.6042836372134892e-163,0.8270167624983521,0.8606021110241482,0.8566347188882754,0.5658326148986816,0.914004921913147
802,15,11,False,ul,906,0.5177469218063111,2.8231496166419004e-63,0.3861582535368091,0.14827079014239986,0.4052846675524789,0.06497428566217422,0.3580067455768585
803,15,11,False,all,3114,0.7029502284419008,0.0,0.8015518287521434,0.8810105062351253,0.9929199615028611,0.5796232223510742,0.9280336499214172
804,15,11,True,ol,459,0.7977223750097097,1.916707762798077e-102,0.5467739792237428,2.121713905422776,0.829497682297254,1.9204527139663696,0.5708907842636108
805,15,11,True,nl,781,0.8729006229886713,5.287438631278637e-245,0.5330468545901614,0.9349552045711024,0.978053506227581,1.107032299041748,1.0175046920776367
806,15,11,True,ul,518,0.9949160562806746,0.0,0.1757680573287425,0.07310167449781793,0.3007950876302297,0.11364228278398514,0.46759068965911865
807,15,11,True,all,1758,0.9089435146900753,0.0,0.4619413470738639,0.990860844567096,1.1021519449418284,1.0267046689987183,1.0327303409576416
808,15,12,False,ol,615,0.4639130323231637,3.802721022535293e-34,1.404995545233201,2.0128997616409285,0.8899721369842231,1.0483869314193726,1.062591552734375
809,15,12,False,nl,1507,0.4376313015285256,1.5539953377457623e-71,0.9984587810355962,0.8950232447686778,0.8566679624488963,0.6615853905677795,0.9657517671585083
810,15,12,False,ul,1015,0.12986005313830523,3.329041801838734e-05,0.585258913951259,0.17898193948668212,0.45069605595496826,0.08583583682775497,0.4247928261756897
811,15,12,False,all,3137,0.5293026987868104,4.424313062065117e-226,0.988302953677732,0.8824992195902298,0.9921093362312791,0.5511285662651062,0.9231371283531189
812,15,12,True,ol,323,0.7257865860745918,4.3251794427712655e-54,0.606239413886569,2.2895769139192423,0.7678153963780683,1.996154546737671,0.5078825354576111
813,15,12,True,nl,770,0.7850816447442972,6.217051514609383e-162,0.7273220137844681,0.9054545660491113,0.9257744326041116,1.2491086721420288,1.013324499130249
814,15,12,True,ul,487,0.8107997233570268,6.863939647964146e-115,0.2580893186919219,0.03997262198577427,0.24331200130604513,0.07982663810253143,0.4087941646575928
815,15,12,True,all,1580,0.8515331260522113,0.0,0.5945309917819394,0.9216455860511411,1.0856854678259769,1.0414223670959473,1.0473899841308594
816,15,13,False,ol,682,0.4893717052863302,2.347465980341623e-42,1.3469111975035062,1.7003910386623524,0.9439643088900597,0.7409673929214478,0.9267123937606812
817,15,13,False,nl,1766,0.4754618273417405,2.7450712287183593e-100,1.0256836697904284,0.8777274603777199,0.9267828104902842,0.312722772359848,0.7014995813369751
818,15,13,False,ul,691,0.46120843518587135,1.082141132120009e-37,0.27683025952739143,0.08441871814375848,0.2887949205302158,0.029453283175826073,0.2223692238330841
819,15,13,False,all,3139,0.5534029321604217,2.150180769553029e-251,1.0014481758118643,0.8818307478917219,0.9903299480168073,0.34340888261795044,0.7286264896392822
820,15,13,True,ol,295,0.7778971480198624,4.547373646862621e-61,0.6622150080499453,2.050621505511009,0.8853008718402512,1.7130160331726074,0.5659369230270386
821,15,13,True,nl,588,0.870631640645526,1.0862393485472523e-182,0.5253146702091261,0.9329932145520944,1.0674068729984576,0.9392319321632385,0.94315505027771
822,15,13,True,ul,265,0.9762281267210938,1.1398055254305392e-176,0.1403693994315456,0.04855346004917936,0.23146377159869236,0.07680082321166992,0.35398006439208984
823,15,13,True,all,1148,0.8995197897582055,0.0,0.5085071173597152,1.016027893027362,1.1366584649470715,0.9389899373054504,0.944667637348175
824,15,14,False,ol,943,0.30290328542485045,1.8400693971327946e-21,1.554185906533033,1.8994698103829382,0.9168819571039806,0.9110856652259827,1.0993409156799316
825,15,14,False,nl,1476,0.13517123650017346,1.8616235864894857e-07,0.9725072922362396,0.611336959354317,0.6819749231349469,0.3081725537776947,0.7224767804145813
826,15,14,False,ul,697,0.23304535135925053,4.740138709359872e-10,0.32476249413744673,0.07594452541818578,0.27783294134361847,0.03300490975379944,0.23975621163845062
827,15,14,False,all,3116,0.4253433647999294,3.779680527563416e-137,1.0966281770487016,0.8814078040483176,0.9926320131393979,0.4290824234485626,0.859173595905304
828,15,14,True,ol,406,0.6599853125531807,3.991714978276417e-52,0.6007089501825005,2.113957334768596,0.7993271938163438,2.1027026176452637,0.5377179384231567
829,15,14,True,nl,378,0.8706405580228307,6.700182810675092e-118,0.5388764387872941,0.49858907393362156,0.7480983675857603,0.7365492582321167,0.9649097919464111
830,15,14,True,ul,280,0.8697471438519333,2.9708774473332526e-87,0.1692952247253457,0.026190476013081415,0.17074931378894562,0.050193529576063156,0.2933681309223175
831,15,14,True,all,1064,0.9019937826678595,0.0,0.4983970957494063,0.9906641740099829,1.1236467587801056,1.0772247314453125,1.0880377292633057
832,15,15,False,ol,1014,-0.23984599188119143,9.836435008610933e-15,1.865534859105658,1.5715319140349502,0.9889685275222247,0.1700931340456009,0.5337699055671692
833,15,15,False,nl,1889,-0.10564702302740683,4.193780810594792e-06,1.0962640011148772,0.5876477971917552,0.8276913799540753,0.12461228668689728,0.4693028926849365
834,15,15,False,ul,195,0.5619494973855876,1.2593597321317005e-17,0.30998980622004846,0.10256410562075101,0.3552924839360029,0.045425597578287125,0.28002315759658813
835,15,15,False,all,3098,-0.10131068071583282,1.5934155966020224e-08,1.370381139980126,0.8791478535580088,0.9962309237742459,0.1345142126083374,0.4831736981868744
836,15,15,True,ol,73,0.29865581324568297,0.010271937921109016,0.9697161053421708,1.0940639495033107,0.7462813472518752,1.6797728538513184,0.5229389071464539
837,15,15,True,nl,121,0.9184379600210987,9.299797355196713e-50,0.4842881863022313,0.2688705293107624,0.48544917544193167,0.49582764506340027,0.8281521797180176
838,15,15,True,ul,14,0.9999946338563912,3.447154508775882e-31,0.2619281192087139,0.4761904903820583,0.6388765840399453,0.6327136754989624,0.8488790392875671
839,15,15,True,all,208,0.7690143915046533,6.648008940006509e-42,0.6863529949730068,0.5724359097389075,0.713969926865374,0.9205604195594788,0.9253457188606262
840,15,16,False,ol,1014,-0.23859979930646077,1.3614628758053842e-14,1.870587428244116,1.5715319140349502,0.9889685275222247,0.1797165423631668,0.5637630224227905
841,15,16,False,nl,1889,-0.10282023074593355,7.5433414186898655e-06,1.0997234425464422,0.5876477971917552,0.8276913799540753,0.12727601826190948,0.4802451431751251
842,15,16,False,ul,195,0.5619500353465884,1.2592511782324072e-17,0.3134046856174007,0.10256410562075101,0.3552924839360029,0.04763684794306755,0.29365402460098267
843,15,16,False,all,3098,-0.09811827016819614,4.443932395166563e-08,1.374368674032825,0.8791478535580088,0.9962309237742459,0.13942742347717285,0.5012353658676147
844,15,16,True,ol,73,0.3460853203497971,0.0027069891034115527,1.013245639429067,1.0940639495033107,0.7462813472518752,1.7683082818984985,0.5443408489227295
845,15,16,True,nl,121,0.9225622964596626,4.799429579720042e-51,0.5259474816865372,0.2688705293107624,0.48544917544193167,0.520887017250061,0.8697854280471802
846,15,16,True,ul,14,0.9999960848130057,5.200000790929293e-32,0.3134608737418116,0.4761904903820583,0.6388765840399453,0.6635133028030396,0.8901998400688171
847,15,16,True,all,208,0.7805457845895523,6.548630108249793e-44,0.7265348151589911,0.5724359097389075,0.713969926865374,0.9682837128639221,0.9719815850257874
848,15,17,False,ol,499,0.42258691630929823,4.9342537661660056e-23,1.1598587498966253,1.9799599497017257,0.8981780230091185,1.2326812744140625,0.7319608926773071
849,15,17,False,nl,1648,0.5108686928406512,3.0574093751307015e-110,1.1276835795772984,1.3461569777409572,1.0239737254627057,0.7135409712791443,0.8339143395423889
850,15,17,False,ul,1001,0.1972767463928219,3.0596027624731364e-10,0.4761429540115098,0.17316017480014445,0.45245352339162326,0.016228819265961647,0.1623171716928482
851,15,17,False,all,3148,0.6397573975233898,0.0,0.9752239331040073,1.0736340689940291,1.0811115788212298,0.5741005539894104,0.797025740146637
852,15,17,True,ol,386,0.5121811862261983,3.361521059285302e-27,0.9066785966845867,2.133333361596641,0.826615406283432,1.5705968141555786,0.3866516947746277
853,15,17,True,nl,999,0.8100395840080279,2.316409576989013e-233,0.7091829315207278,1.3775775958825875,1.1263045194489512,1.1528468132019043,0.7848387360572815
854,15,17,True,ul,741,0.9898855932509583,0.0,0.06862771136509754,0.014215025100630788,0.12367905793710664,0.021923141553997993,0.18832562863826752
855,15,17,True,all,2126,0.8787167135888054,0.0,0.6222757864003636,1.0396049056738363,1.1673968029235398,0.8345199823379517,0.8396917581558228
856,15,18,False,ol,9,0.6425890942841301,0.06197952768617746,1.8051550462756247,2.859259261025323,0.06625392128652784,1.2708927392959595,0.8987862467765808
857,15,18,False,nl,1433,0.30526586660152605,2.756265867852374e-32,1.3506922029216597,1.4574552442506736,1.0472687304316588,0.8183904886245728,0.968847930431366
858,15,18,False,ul,1179,0.03340270447184372,0.25177964386338764,0.5992505363266578,0.23941193400954067,0.5056385466012205,0.03681346774101257,0.26722943782806396
859,15,18,False,all,2621,0.47027481657761394,2.3580037439922235e-144,1.0817463258827555,0.9143584008232322,1.0458687802010291,0.4683688282966614,0.8373007774353027
860,15,18,True,ol,6,0.7777484665912928,0.06860447621845775,0.9838075244456777,2.8888889153798423,0.06285398855488238,1.906339168548584,0.01868254691362381
861,15,18,True,nl,695,0.7034171278891388,7.672026185845367e-105,0.7770722299195993,1.5859952273128701,1.0931114348388742,1.5762007236480713,0.7778788208961487
862,15,18,True,ul,451,0.9934907756439253,0.0,0.142920723063453,0.01818181828754704,0.12818803024698164,0.03825511038303375,0.26810222864151
863,15,18,True,all,1152,0.8463518596262288,6.726948e-317,0.614275494086983,0.9789930698979232,1.1532673391824277,0.9758251905441284,0.9794393181800842
864,15,19,False,ol,9,0.6453014291660464,0.060531139425562826,1.8964040720248656,2.859259261025323,0.06625392128652784,1.117067813873291,0.7901192307472229
865,15,19,False,nl,1433,0.29911782256617375,5.244584004913745e-31,1.3543824473370507,1.4574552442506736,1.0472687304316588,0.7231712937355042,0.8578087687492371
866,15,19,False,ul,1179,0.03577753390643388,0.21960929701717688,0.585254914394921,0.23941193400954067,0.5056385466012205,0.031376034021377563,0.22761689126491547
867,15,19,False,all,2621,0.4671669420149265,3.1538541229590365e-142,1.081358160951405,0.9143584008232322,1.0458687802010291,0.41333478689193726,0.7399807572364807
868,15,19,True,ol,6,0.6926581749668859,0.12717289579391422,1.2142992794624972,2.8888889153798423,0.06285398855488238,1.675601601600647,0.023505613207817078
869,15,19,True,nl,695,0.6915209420129381,5.698286004978787e-100,0.8160713204447998,1.5859952273128701,1.0931114348388742,1.3907111883163452,0.690007746219635
870,15,19,True,ul,451,0.9931659471741812,0.0,0.10882803946230024,0.01818181828754704,0.12818803024698164,0.03339197114109993,0.23402827978134155
871,15,19,True,all,1152,0.841017455797969,4.273282141709356e-309,0.6435034533256565,0.9789930698979232,1.1532673391824277,0.8608139157295227,0.8657752871513367
872,15,20,False,ol,1228,0.40158482771846116,8.556274902565009e-49,1.2899920501495943,1.9296960071190365,0.901186220892414,1.1489570140838623,0.9729371666908264
873,15,20,False,nl,1399,0.4545830263459483,2.8072541276984206e-72,0.7676238814834452,0.5514415166872667,0.6999478931963372,0.2639293670654297,0.6615464091300964
874,15,20,False,ul,437,0.6649763156067767,4.155004174099517e-57,0.16357305219231003,0.03356216728550891,0.2088615298263871,0.019893847405910492,0.18617485463619232
875,15,20,False,all,3064,0.6249769620741306,0.0,0.9694312405647882,1.0299608504214852,1.061132682785072,0.5838283896446228,0.8967909812927246
876,15,20,True,ol,769,0.6978466166510342,2.8076075170167916e-113,0.6405574359506825,2.0835717641330667,0.8165870091120042,1.827938199043274,0.5161607265472412
877,15,20,True,nl,714,0.9272772668114903,5.046174774664561e-306,0.37012229679590813,0.36283847860762386,0.6558323590833118,0.5030699372291565,0.8469730019569397
878,15,20,True,ul,333,0.9932166207841971,2.1146324516375e-311,0.055501193474804575,0.020020020616663112,0.16214980848662766,0.0261069405823946,0.2128942459821701
879,15,20,True,all,1816,0.9093790164744535,0.0,0.47767812663983716,1.0286343762166963,1.1350735835546846,0.9766355156898499,0.9817911386489868
880,15,21,False,ol,1326,0.44092790366293444,3.4678883609764724e-64,1.2693949906262736,1.8702363253291556,0.9263315601367995,1.261183500289917,1.1494958400726318
881,15,21,False,nl,910,0.37734861282301635,3.600293372661953e-32,0.9887815598699956,0.7735531278200202,0.7775349828997019,0.4124894440174103,0.8668525815010071
882,15,21,False,ul,855,,,0.2637757529680433,0.0580896691184992,0.25729989933064773,0.0,0.0
883,15,21,False,all,3091,0.6184664122763639,0.0,0.9991672436927255,1.046112384600128,1.0712891796739887,0.6624700427055359,1.0400137901306152
884,15,21,True,ol,785,0.7163309985661532,1.6651142106380832e-124,0.5999970442669967,2.0667516214642556,0.8554094916964304,2.1273186206817627,0.6213016510009766
