,participant,filtered,overallWorkloadState,samples,coefficient,significance,RMSE,actualMean,actualStDev,actualMedian,actualMin,actualMax,predMean,predStDev,predMedian,predMin,predMax
168,22,False,ol,1718,-0.05084134717978084,0.03510544977362063,2.481205991795726,0.9615832363213038,1.7092953591790574,0.0,0.0,4.0,1.0968741178512573,1.7086306810379028,0.0,0.0,3.976748466491699
169,22,False,nl,1317,-0.08947444986996918,0.0011519817033446842,1.8006560429670504,0.4677296886864085,1.2853589743985723,0.0,0.0,4.0,0.40493127703666687,1.1497055292129517,0.0,0.0,3.9237494468688965
170,22,False,ul,1826,0.04845948494434835,0.03840033783476907,0.9876119262073485,0.2497261774370208,0.6611272125519682,0.0,0.0,2.0,0.18218138813972473,0.7633054256439209,0.0,0.0,3.9097609519958496
171,22,False,all,4861,0.025633154746887474,0.0739375075035056,1.849506418232268,0.5603785229376671,1.3190429431410466,0.0,0.0,4.0,0.5658069849014282,1.3306972980499268,0.0,0.0,3.976748466491699
172,22,True,ol,1010,0.9949213966691718,0.0,0.14841455623471791,0.4158415841584158,1.2208366448949188,0.0,0.0,4.0,0.38538092374801636,1.1371848583221436,0.0,0.0,3.9437828063964844
173,22,True,nl,1025,0.99900932169631,0.0,0.020151158956873718,0.01951219512195122,0.27868988989435517,0.0,0.0,4.0,0.01836554892361164,0.26257267594337463,0.0,0.0,3.868861675262451
174,22,True,ul,1534,0.9915181868331596,0.0,0.15914486061910366,0.024771838331160364,0.2212013397066473,0.0,0.0,2.0,0.041632652282714844,0.37494096159935,0.0,0.0,3.903416633605957
175,22,True,all,3569,0.9825240221379784,0.0,0.13128577371663547,0.1339310731297282,0.7046220830506694,0.0,0.0,4.0,0.13222861289978027,0.6867122650146484,0.0,0.0,3.9437828063964844
176,23,False,ol,1695,-0.07845029683918844,0.001227429254843714,2.533000725976831,0.9746312684365782,1.717154321641482,0.0,0.0,4.0,1.1546467542648315,1.7235716581344604,0.0,0.0,4.106877326965332
177,23,False,nl,1283,-0.01805545612593177,0.5181819032245986,1.7781953397645767,0.48012470771628996,1.2999919599387941,0.0,0.0,4.0,0.4367459714412689,1.1892393827438354,0.0,0.0,4.061771392822266
178,23,False,ul,1821,0.059039723676348195,0.011739457856648945,0.9591208425230924,0.2504118616144975,0.6619045420540313,0.0,0.0,2.0,0.17084048688411713,0.7297237515449524,0.0,0.0,4.008687973022461
179,23,False,all,4799,0.03166149414215816,0.028284142700967567,1.860259697123661,0.5676182538028756,1.3259875344737209,0.0,0.0,4.0,0.5894085764884949,1.3472071886062622,0.0,0.0,4.106877326965332
180,23,True,ol,953,0.9896039907373281,0.0,0.19732524586774444,0.4323189926547744,1.2419244176716466,0.0,0.0,4.0,0.3971467912197113,1.1528704166412354,0.0,0.0,3.9977047443389893
181,23,True,nl,1005,0.9912275448116905,0.0,0.07560014138512382,0.06368159203980099,0.5006705733258948,0.0,0.0,4.0,0.05801546573638916,0.4601597487926483,0.0,0.0,3.9784793853759766
182,23,True,ul,1539,0.9708087274327432,0.0,0.13140491094014795,0.029889538661468484,0.2426637443079241,0.0,0.0,2.0,0.04218064621090889,0.3527486324310303,0.0,0.0,3.968092441558838
183,23,True,all,3497,0.9820964538027335,0.0,0.14090018488832148,0.14927080354589647,0.7406032521977395,0.0,0.0,4.0,0.1434665322303772,0.708501398563385,0.0,0.0,3.9977047443389893
