,windowSize,participant,filtered,samples,coefficient,RMSE,actualMean,actualStDev,predMean,predStDev
214,15,18,False,3150,0.3333038461794389,1.2991492266740112,1.0732486921217705,1.0811427154343518,0.39866456389427185,0.8004704117774963
215,15,18,True,1152,0.8483963943319955,0.6112841903716817,0.9789930698979232,1.1532673391824277,0.99991375207901,1.0013667345046997
216,15,19,False,3150,0.3343889481294635,1.2965039843868744,1.0732486921217705,1.0811427154343518,0.3837973475456238,0.7706776261329651
217,15,19,True,1152,0.8495689173406828,0.6087145407794592,0.9789930698979232,1.1532673391824277,0.9631861448287964,0.9647138118743896
218,15,20,False,3150,0.6226323292533688,0.9989142206766832,1.07477250219101,1.0813320195501075,0.5844060778617859,0.8767103552818298
219,15,20,True,1924,0.9119848665917991,0.4935232290591303,1.0478517129521607,1.153044683302629,0.9493079781532288,0.9509649872779846
220,15,21,False,3150,0.6020814157745238,1.0255106123750775,1.0748994863766526,1.0822935841795163,0.593814492225647,0.9227192401885986
221,15,21,True,1840,0.899391229301349,0.5118397717292948,1.0451811749974023,1.165877474659443,1.013258695602417,1.0137865543365479
222,15,22,False,3150,0.381295953014633,1.2545286786429783,1.0764232959066118,1.081457992543986,1.619727373123169,0.9407007098197937
223,15,22,True,1032,0.8593363937873586,0.5965881486753368,0.9435400640837444,1.0958810492769704,1.0860002040863037,1.0884395837783813
224,15,23,False,3150,0.6705615707493958,0.9175407441245774,1.075111126017476,1.0823284546289422,0.6918613314628601,0.9500551223754883
225,15,23,True,2188,0.8968664504936712,0.5146764532450332,1.033729446939511,1.1568156706229866,0.9942865967750549,0.9982806444168091
226,15,24,False,3150,0.5162637071598033,1.0948869194668238,1.0757672117413983,1.0829780076136015,0.6087155342102051,0.9060807228088379
227,15,24,True,1858,0.8604951690148456,0.5980903779271686,1.0182992589005357,1.16859394948192,0.9685970544815063,0.9772869944572449
228,15,25,False,3150,0.5025538377202073,1.0302446204137357,0.8037037161087233,1.0084043957031035,0.28148093819618225,0.6759855151176453
229,15,25,True,920,0.8973250781358652,0.5130235172624165,1.0209420428975768,1.1406884551429641,0.9520339965820312,0.9530924558639526
230,15,26,False,3150,0.3621858337467359,1.1413016631167392,0.8081269963818883,1.007735305142028,0.19721277058124542,0.5818714499473572
231,15,26,True,650,0.8912843855756198,0.48031400752797576,0.9405128340537732,1.0582891015875378,0.9557234048843384,0.9570044279098511
232,15,27,False,3150,0.5870251804545471,0.9621769388970124,0.8846561003630123,0.9897111996357972,0.37401166558265686,0.7327829599380493
233,15,27,True,1304,0.8935289407890028,0.5288046344632175,1.0127300758806108,1.1288759048331152,0.9034791588783264,0.9048577547073364
234,15,28,False,3150,,1.327939374935418,0.8846137728601221,0.9903945962948549,0.0,0.0
235,15,28,True,0,,,,,,
236,15,29,False,3150,0.6316072701331429,0.8465680862113761,0.8858836124837398,0.9914130664735037,0.6899486780166626,0.9219762086868286
237,15,29,True,2062,0.8809314724797017,0.5111522448363658,0.9459101341151706,1.0798027493771554,0.9553006291389465,0.9587956666946411
238,15,30,False,3150,0.5009789410031248,1.0720799598513093,0.8860740901742663,0.9907238689818527,0.26250773668289185,0.6554918885231018
239,15,30,True,872,0.9033683704531852,0.5285027992056902,1.0627676009995128,1.1746429494504769,0.9482791423797607,0.9496469497680664
240,30,1,False,3150,0.4638338086305979,1.039333867847203,0.8089312290530356,1.0083709458366488,0.4397536814212799,0.8496453762054443
241,30,1,True,1202,0.8605661157659691,0.5816909035882113,0.9351081683512734,1.106068498378614,1.033740520477295,1.0579463243484497
242,30,2,False,3150,0.7345905935452464,0.7705365435258945,0.8080000119881025,1.0074856713152502,0.4702158570289612,0.8511459231376648
243,30,2,True,1486,0.9145330559991485,0.48785130127238485,1.0602063838678286,1.180905930376269,0.9945652484893799,1.005797028541565
244,30,3,False,3150,0.21472590700781907,1.207016760312611,0.808973557159068,1.0082390346547558,0.22204817831516266,0.5942941904067993
245,30,3,True,766,0.8158283027375419,0.5630794260479536,0.71792864990141,0.8482480989910408,0.8911168575286865,0.9075191020965576
246,30,4,False,3150,0.45122011589182437,1.1186400750690835,0.8093121814680478,1.0084920232507422,0.1451059728860855,0.46925756335258484
247,30,4,True,564,0.9275907310475626,0.626422878120131,1.126241147940886,1.213905578811972,0.8104323148727417,0.8310555219650269
248,30,5,False,3150,0.7008091611183872,0.7757748117844798,0.8092486894083402,1.0087017443491355,0.6066362857818604,0.914304792881012
249,30,5,True,1854,0.8771362626391228,0.5384728331837147,0.9637900182923067,1.119596572624121,0.9889593720436096,0.9969761371612549
250,30,6,False,3150,0.27276312105783096,1.2323105930358653,0.8095449855237726,1.0097027990790084,0.0518186055123806,0.30353233218193054
251,30,6,True,180,0.9528659038596877,0.5672156768933028,1.206296318107181,1.2654516241619818,0.906825602054596,0.9148581624031067
252,30,7,False,3150,0.804259094981572,0.6216401321063242,0.8081481600233487,1.006089366026286,0.6768550276756287,0.9174016714096069
253,30,7,True,2158,0.9214078606682844,0.43048600088509337,0.9637627551216456,1.0994212293975805,0.933497965335846,0.9697103500366211
254,30,8,False,3150,0.47869789944955027,0.8685137361655167,0.36167196443629646,0.7950693138217502,0.63693767786026,0.8179360628128052
255,30,8,True,958,0.9282821693878414,0.4644714884966066,1.000208785240237,1.1187091131591518,0.8570318818092346,0.8896152973175049
256,30,9,False,3150,0.5634509061595736,0.8887621157177069,0.3810582079206194,0.811070423279112,0.7146918177604675,0.9361632466316223
257,30,9,True,1128,0.906944143051562,0.4607681222932455,0.9702127831096344,1.092366984639757,0.9891495108604431,1.004889965057373
258,30,10,False,3150,0.8469433574285055,0.5433000376723209,0.8845079526565378,0.9894066176159876,0.8715921640396118,0.9731699228286743
259,30,10,True,2626,0.9035227452994493,0.4480060879002557,0.8985021738824913,1.0344094274323106,0.9282204508781433,0.9922652244567871
260,30,11,False,3150,0.7360040594128618,0.7343887785760754,0.8844444604359922,0.9884026048094591,0.7268549799919128,0.9858534932136536
261,30,11,True,2192,0.8879125037452833,0.5126750843328847,0.9357360252757033,1.0905776574483168,1.0178186893463135,1.034791350364685
262,30,12,False,3150,0.5247172475669519,1.0030348660785042,0.8849100693516315,0.9909104590724289,0.619720995426178,0.993441104888916
263,30,12,True,1756,0.800041028439759,0.7020218312549633,0.9156416267165087,1.0756012809438853,1.05116868019104,1.1014660596847534
264,30,13,False,3150,0.5630443151362046,1.0410517075867107,0.8840846722490258,0.9894326978052264,0.25056737661361694,0.6746599078178406
265,30,13,True,768,0.9459202813025513,0.46941679189745456,1.1789930724383642,1.26855157550011,1.0257471799850464,1.0340526103973389
266,30,14,False,3150,0.43620404754448405,1.108774860796122,0.884465624753918,0.9883115742156042,0.2975512444972992,0.7377084493637085
267,30,14,True,792,0.907040438238354,0.5083299013791347,1.0815656699259022,1.204568205690181,1.0617557764053345,1.0646682977676392
268,30,15,False,3150,-0.07456922665467396,1.354036854795273,0.8847619211460863,0.9895560067296202,0.07264921814203262,0.37354913353919983
269,30,15,True,118,0.8494932436325231,0.7807449908669132,0.49774012575715276,0.568056284104615,0.9961302280426025,1.0034691095352173
270,30,16,False,3150,-0.07053008497745816,1.3539638829912153,0.8847619211460863,0.9895560067296202,0.07303701341152191,0.3773876130580902
271,30,16,True,118,0.8580629236661275,0.8240310814411012,0.49774012575715276,0.568056284104615,1.029769778251648,1.044985055923462
272,30,17,False,3150,0.8170322573267569,0.6723743394701146,1.0746031901595139,1.0814520069975597,0.8352118730545044,0.9607580304145813
273,30,17,True,2460,0.9220386902376823,0.45901784938049883,1.0203523179379905,1.1467228708031794,0.9427982568740845,0.9699098467826843
274,30,18,False,3150,0.38522416697311623,1.2906189238299663,1.0732486921217705,1.0811427154343518,0.33316847681999207,0.7665771245956421
275,30,18,True,970,0.8692483943027227,0.5945669908320529,1.0650171968893907,1.2013497805874624,1.037362813949585,1.046826720237732
276,30,19,False,3150,0.3802829167575377,1.2940438096496958,1.0732486921217705,1.0811427154343518,0.30600154399871826,0.7044790983200073
277,30,19,True,970,0.866201516989971,0.6170514686443588,1.0650171968893907,1.2013497805874624,0.9487574100494385,0.9577487707138062
278,30,20,False,3150,0.7480921454565783,0.7812040473175942,1.07477250219101,1.0813320195501075,0.8178107738494873,0.9802513122558594
279,30,20,True,2430,0.9190574688068062,0.4470207007861873,0.9977503570080294,1.1276280554652836,0.9702403545379639,0.9968918561935425
280,30,21,False,3150,0.6525892244726722,1.052038218351819,1.0748994863766526,1.0822935841795163,0.4286499321460724,0.8352757096290588
281,30,21,True,1318,0.9614881359952892,0.44815676714088387,1.2192210557790013,1.276748801520077,1.024466872215271,1.0281357765197754
282,30,22,False,3150,0.35075178650445493,1.4807695554181957,1.0764232959066118,1.081457992543986,2.025118589401245,0.8960344195365906
283,30,22,True,780,0.8443336327070954,0.7209648549215909,0.9000000133250768,1.0661296842985213,1.2106614112854004,1.2115399837493896
284,30,23,False,3150,0.7883374712226969,0.772697683145138,1.075111126017476,1.0823284546289422,0.689153790473938,0.9216682314872742
285,30,23,True,2312,0.939998909689184,0.45442645028975764,1.0764994367080576,1.1858309963778537,0.9382310509681702,0.9607278108596802
286,30,24,False,3150,0.6666393219669553,0.958550011144066,1.0757672117413983,1.0829780076136015,0.6682493090629578,1.0399587154388428
287,30,24,True,2010,0.8510137286871844,0.6444794671805876,1.0907131136205066,1.2032235186488962,1.0408499240875244,1.1406394243240356
288,30,25,False,3150,0.3820104619408352,1.1418647111274212,0.8037037161087233,1.0084043957031035,0.16205042600631714,0.5390127301216125
289,30,25,True,516,0.921368842717829,0.4709466394959161,1.0417312794300013,1.1695270024317594,0.9644219875335693,0.9818133115768433
290,30,26,False,3150,0.32463957475214483,1.1953393911672074,0.8081269963818883,1.007735305142028,0.0895734503865242,0.3905086815357208
291,30,26,True,320,0.9278172383947184,0.5446797371360532,1.1031250093132257,1.199984361850926,0.881738543510437,0.8959131240844727
292,30,27,False,3150,0.6003331556851692,0.9848166947648669,0.8846561003630123,0.9897111996357972,0.30987757444381714,0.708117663860321
293,30,27,True,1056,0.9224104480692934,0.5149110040344315,1.0956439548030947,1.1981950137599628,0.9196929931640625,0.9636954069137573
294,30,28,False,3150,,1.327939374935418,0.8846137728601221,0.9903945962948549,0.0,0.0
295,30,28,True,0,,,,,,
296,30,29,False,3150,0.7478856816974255,0.7305504437827305,0.8858836124837398,0.9914130664735037,0.7043582797050476,1.0015039443969727
297,30,29,True,2046,0.9069346835490009,0.47350864337592224,0.9990550798317555,1.1153330675726258,1.034088134765625,1.0586169958114624
298,30,30,False,3150,0.4993774345288584,1.112030325462961,0.8860740901742663,0.9907238689818527,0.18343746662139893,0.57318115234375
299,30,30,True,590,0.9461746161500778,0.5241104732220234,1.2144632957749448,1.2765957459514599,0.9793695211410522,0.9871878623962402
300,60,1,False,3150,0.6432816755321278,0.891437922969505,0.8089312290530356,1.0083709458366488,0.4223179519176483,0.8703601360321045
301,60,1,True,1214,0.9050225499703015,0.5079331994726498,1.0612850239902392,1.1897421370508168,1.090958833694458,1.1084567308425903
302,60,2,False,3150,0.7495484447931638,0.7597766198287119,0.8080000119881025,1.0074856713152502,0.49011918902397156,0.9325023293495178
303,60,2,True,1370,0.9349434839910018,0.4291729113547908,1.1095377272498,1.2086233386642418,1.1269164085388184,1.1321383714675903
304,60,3,False,3150,0.18687836237702915,1.2508293584159302,0.808973557159068,1.0082390346547558,0.16497817635536194,0.5992701649665833
305,60,3,True,432,0.830703750592424,0.7726694802292754,0.7614197661686275,0.9279569907951143,1.1698111295700073,1.1750251054763794
306,60,4,False,3150,0.4274624236452117,1.1598448708792872,0.8093121814680478,1.0084920232507422,0.0943569764494896,0.3775787949562073
307,60,4,True,376,0.9631112912923157,0.7397200707222737,1.269326258847054,1.2937675896699286,0.7904906868934631,0.8025461435317993
308,60,5,False,3150,0.8112539982120943,0.6600197581418831,0.8092486894083402,1.0087017443491355,0.6667439341545105,1.0780746936798096
309,60,5,True,1750,0.9163121390622239,0.5082204765541002,1.0536381090368543,1.1767365940900905,1.1946766376495361,1.2060372829437256
310,60,6,False,3150,0.1594663717461627,1.270673354003657,0.8095449855237726,1.0097027990790084,0.022512070834636688,0.20120833814144135
311,60,6,True,78,0.9271220016757955,0.5424623605683512,1.1333333467825866,1.201281375705793,0.9091413617134094,0.9104348421096802
312,60,7,False,3150,0.7992043631592769,0.6420127054505296,0.8081481600233487,1.006089366026286,0.5988659262657166,0.8559902906417847
313,60,7,True,1936,0.9496958907666598,0.4047743293172222,0.9983815540143959,1.1462297631840226,0.8887211680412292,0.9370501637458801
314,60,8,False,3150,0.49987572583221096,0.829120681350761,0.36167196443629646,0.7950693138217502,0.5833593606948853,0.8025479912757874
315,60,8,True,928,0.9511969891842182,0.4454290738526436,1.0095546143932332,1.1434344186591088,0.8297545313835144,0.883722722530365
316,60,9,False,3150,0.5717869586842638,1.0422203193271702,0.3810582079206194,0.811070423279112,0.8066821694374084,1.1436896324157715
317,60,9,True,1070,0.9120308046708345,0.5963364321144685,0.9513395791438138,1.110951713556135,1.214484453201294,1.2938953638076782
318,60,10,False,3150,0.8281615602286482,0.5741420125882692,0.8845079526565378,0.9894066176159876,0.7821602821350098,0.9272593259811401
319,60,10,True,2406,0.9146572179207046,0.4216679462832751,0.867719604310921,1.033481621260677,0.8132354021072388,0.9628325700759888
320,60,11,False,3150,0.7539585754277792,0.7370212035768624,0.8844444604359922,0.9884026048094591,0.7090328335762024,1.0466049909591675
321,60,11,True,1920,0.9203283926356081,0.4660995178283413,1.0060069591583063,1.1411854481392782,1.1111032962799072,1.1336718797683716
322,60,12,False,3150,0.4866168590287806,1.0566459400397252,0.8849100693516315,0.9909104590724289,0.5727051496505737,1.0014586448669434
323,60,12,True,1480,0.8604380904325144,0.6375385853939625,0.9116666828408032,1.0694343123663579,1.1402148008346558,1.1594860553741455
324,60,13,False,3150,0.4798570449610784,1.1216311404541348,0.8840846722490258,0.9894326978052264,0.19344796240329742,0.6406846642494202
325,60,13,True,528,0.962950783259261,0.35962539933829896,1.2191919361551602,1.28098712174593,1.1540930271148682,1.1576672792434692
326,60,14,False,3150,0.37630062803305336,1.1738951216599276,0.884465624753918,0.9883115742156042,0.22542224824428558,0.69631427526474
327,60,14,True,558,0.9235671810475716,0.47381937518164896,1.087455208329851,1.1833227983298142,1.1842360496520996,1.1891484260559082
328,60,15,False,3150,-0.016119521775891675,1.3322736556856407,0.8847619211460863,0.9895560067296202,0.020370926707983017,0.2049892097711563
329,60,15,True,48,0.8015358297473985,0.9443069145794656,0.4555555668969949,0.5549997361723843,1.0744407176971436,1.0761725902557373
330,60,16,False,3150,-0.013355566118363256,1.336322370316734,0.8847619211460863,0.9895560067296202,0.024088513106107712,0.24359577894210815
331,60,16,True,48,0.8165088296130727,1.2471755306184822,0.4555555668969949,0.5549997361723843,1.3061314821243286,1.3071519136428833
332,60,17,False,3150,0.8186801466894638,0.6960941456726218,1.0746031901595139,1.0814520069975597,1.0106983184814453,1.19324791431427
333,60,17,True,2440,0.921946697448238,0.4943055360552725,1.0489890841797727,1.1712458550181775,1.1952667236328125,1.2107791900634766
334,60,18,False,3150,0.4787185703706929,1.2181802613908963,1.0732486921217705,1.0811427154343518,0.3485158681869507,0.7578286528587341
335,60,18,True,1076,0.9282824520993203,0.49109604629313175,1.1151177335572064,1.2245756845337905,0.992455005645752,0.9998252987861633
336,60,19,False,3150,0.4768701900361377,1.222682477121559,1.0732486921217705,1.0811427154343518,0.3319978415966034,0.7215673327445984
337,60,19,True,1076,0.9246204167578533,0.5280573743148513,1.1151177335572064,1.2245756845337905,0.9455703496932983,0.9518715143203735
338,60,20,False,3150,0.7523478966617152,0.8060894331178221,1.07477250219101,1.0813320195501075,0.7255845665931702,0.956411600112915
339,60,20,True,2336,0.91829018358683,0.4862236011872588,1.0627854004349202,1.1802391326566195,0.9608961939811707,0.996084451675415
340,60,21,False,3150,0.5609183856170578,1.1970255374678154,1.0748994863766526,1.0822935841795163,0.2819114625453949,0.6420766115188599
341,60,21,True,1020,0.9553060846893286,0.6388205550345701,1.2339869404540342,1.2865804902340738,0.8638375401496887,0.873515248298645
342,60,22,False,3150,-0.0799365651086606,1.637343553562774,1.0764232959066118,1.081457992543986,1.8000195026397705,0.9111612439155579
343,60,22,True,462,0.608160585484099,0.9636539442571396,0.868975484493749,1.0544367848834282,0.9528194665908813,1.1113576889038086
344,60,23,False,3150,0.7927358942906071,0.7790737731159028,1.075111126017476,1.0823284546289422,0.6699728965759277,0.9448859691619873
345,60,23,True,2122,0.9263090289265473,0.508910120998877,1.138328632475013,1.2352157203378584,0.9895521402359009,1.0018141269683838
346,60,24,False,3150,0.74370400140704,0.8593745124881339,1.0757672117413983,1.0829780076136015,0.6572750806808472,1.0035083293914795
347,60,24,True,1986,0.8853126658215222,0.5978315722716242,1.1603222679335545,1.25034315587529,1.0212820768356323,1.1007144451141357
348,60,25,False,3150,0.3745670508057871,1.1728793508567334,0.8037037161087233,1.0084043957031035,0.09664715826511383,0.4165252447128296
349,60,25,True,326,0.955375258959912,0.5317084158198341,1.212065459029075,1.2603346487940321,0.9338605403900146,0.9458072781562805
350,60,26,False,3150,0.1864938483513348,1.2583010043363818,0.8081269963818883,1.007735305142028,0.03340441361069679,0.24193637073040009
351,60,26,True,118,0.8989351855927039,0.593182443673001,1.085310739228281,1.204351361270658,0.8917280435562134,0.8928316235542297
352,60,27,False,3150,0.6162011531164192,0.9935855714758001,0.8846561003630123,0.9897111996357972,0.2745647728443146,0.6959033608436584
353,60,27,True,858,0.9571997996152226,0.45832078096588896,1.2062937219937642,1.2648892775088452,1.0080175399780273,1.0191285610198975
354,60,28,False,3150,,1.327939374935418,0.8846137728601221,0.9903945962948549,0.0,0.0
355,60,28,True,0,,,,,,
356,60,29,False,3150,0.7394971601312254,0.7366130949700952,0.8858836124837398,0.9914130664735037,0.7641616463661194,1.0201793909072876
357,60,29,True,2112,0.908908450550467,0.4756710934591202,0.9810290537442956,1.1193281921386191,1.054736852645874,1.0718632936477661
358,60,30,False,3150,0.4408427351065395,1.1773562018583812,0.8860740901742663,0.9907238689818527,0.11456850171089172,0.44965776801109314
359,60,30,True,386,0.9800847914473088,0.5721241975561306,1.2996545891069995,1.3203360137941909,0.9349501729011536,0.9396793246269226
